id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
14639,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Classic Check White Shirts
13083,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Numero Uno Men Red Casual Shoes
25488,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Backboard Black Casual Shoes
57430,Women,Apparel,Topwear,Tshirts,Green,Summer,2015.0,Casual,Angry Birds Women Green T-shirt
33242,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Formal,Arrow Men White Check Shirt
27012,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Navy Blue Capris
37701,Unisex,Free Items,Free Gifts,Backpacks,Blue,Summer,2015.0,Casual,AMERICAN TOURISTER Unisex Blue Printed Backpack
49884,Girls,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Kids Girls White Dial Analog Watch
36068,Unisex,Accessories,Bags,Duffel Bag,Khaki,Winter,2012.0,Casual,OTLS Unisex Khaki Duffle Bag
10757,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,Disney Unisex Kids Princess Heart Pink Flip Flops
20304,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011.0,Casual,Jealous 21 Women Stripes Maroon Sweater
44529,Men,Footwear,Sandal,Sandals,Black,Winter,2010.0,Casual,Coolers Men Black Sandals
14072,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women Printed White Tshirts
22145,Men,Footwear,Shoes,Formal Shoes,Tan,Fall,2011.0,Formal,Lee Cooper Men Tan Formal Shoes
39510,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Peter England Unisex Black Backpack
58186,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Rocky S Women Purple Handbag
51562,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch 3062pp02b
12681,Men,Accessories,Headwear,Caps,Blue,Summer,2011.0,Casual,Probase Men Check Blue Cap
6425,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Check Shoe
25180,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Brown Handbag
32853,Women,Footwear,Shoes,Heels,Green,Winter,2012.0,Casual,Grendha Women Claudia Green Flats
9621,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirts
17607,Unisex,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Cat Unisex Classic Steal Sunglasses
19907,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Casual,Wildcraft Unisex Outdoors Fusion Red Backpack
15981,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Check Men Black Shirt
46480,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Timex Women Steel Watch
34844,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,ADIDAS Men Adizero Black Sandals
48670,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
7281,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Batman Men's The Dark Knight Light Grey T-shirt
27604,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Scullers Men  Khaki Trouser
44522,Men,Footwear,Sandal,Sandals,White,Fall,2012.0,Casual,Coolers Men White Sandals
3399,Women,Accessories,Bags,Handbags,Yellow,Winter,2015.0,Casual,Murcia Women Yellow Handbag
32869,Unisex,Accessories,Bags,Backpacks,Black,Summer,2015.0,Casual,Wildcraft Unisex Black & Grey Backpack
52966,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Indigo Blue Sari
39327,Girls,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Gini and Jony Girls Green Leggings
10732,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Lorra Red Red Handbags
7383,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Formal Slip-On Black Shoe
45400,Women,Footwear,Shoes,Flats,Maroon,Winter,2012.0,Casual,Rocia Women Maroon Sandals
52789,Women,Accessories,Wallets,Wallets,Red,Fall,2012.0,Casual,Fiorelli Women Red Wallet
42538,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Mother Earth Women Maroon Kurta
14438,Women,Footwear,Shoes,Heels,Yellow,Summer,2012.0,Casual,Enroute Women Casual Yellow Heels
15913,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Stripes White Shirt
39567,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats
45136,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Casio Enticer Women White Analogue Watch LTP-1242SG-7ADF(A375)
51405,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Myntra Men Red & White Striped Shirt
14454,Women,Footwear,Shoes,Heels,Taupe,Summer,2012.0,Casual,Enroute Women Casual Taupe Casual Heels
48477,Women,Apparel,Dress,Dresses,Cream,Winter,2011.0,Casual,French Connection Women Cream Dress
23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Sagar Cream Kurta
50929,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Parx Men Grey Briefs
9058,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Women Furano 3 White Sports Shoes
40029,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Chelsea FC T-shirt
47177,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Black Sandals
7312,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,UCB Women's Short Sleeve Polo Pink Top
23476,Men,Accessories,Scarves,Scarves,Grey,Winter,2015.0,Casual,Lino Perros Men Grey Check Scarf
33391,Women,Accessories,Wallets,Wallets,Teal,Summer,2012.0,Casual,Baggit Women Bleed Taj Teal Wallet
12797,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men The Red Devils Black Tshirts
32206,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Women Green Kurta
32596,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,ONLY Women Peach Long Tank Top
9885,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Little Miss Women Printed Light Green T-shirt
30945,Women,Apparel,Topwear,Kurtis,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Silk Kurti
11135,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Visor Multifunction Silver white Black Watches
45920,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch
43270,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aneri Women Red Kurta
19485,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Levis Men Jazz Stripes Grey Brief
39504,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2012.0,Casual,Peter England Unisex Black Duffle Bag
36277,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017.0,Casual,SDL by Sweet Dreams Women Grey & Black Night suits
32836,Women,Footwear,Shoes,Flats,Pink,Winter,2012.0,Casual,Grendha Women Flori Pink Sandals
49154,Women,Personal Care,Makeup,Highlighter and Blush,Peach,Spring,2017.0,,Deborah Rame HiTech Blusher # 24
42931,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,French Connection Men Black Wallet
48587,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2013.0,Casual,Lucera Women Silver Bracelet
40642,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Span Women Pink Kurta
45837,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Vishudh Women Magenta Kurta
19174,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Check White Shirt
18621,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Team Essential Polo Black Tshirts
12403,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Formal,Reid & Taylor Men Solid Brown Socks
7911,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Men Grey & Yellow Striped Polo T-shirt
55001,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,,Lakme Absolute Lip Last Day Kiss Lip Colour
2766,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Classic Polo Men's Light Grey T-shirt
12135,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Aurelia Women Solid Pink Kurtas
12422,Women,Footwear,Shoes,Casual Shoes,Pink,Fall,2011.0,Casual,Timberland Women Casual Pink Casual Shoes
30073,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Ed Hardy Men Black Dial Watch
28017,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey ELANCE Men Pack Of 2 Briefs 1004
58170,Women,Accessories,Bags,Clutches,Red,Fall,2012.0,Casual,Rocky S Women Red Clutch
57717,Women,Personal Care,Lips,Lip Gloss,Peach,Spring,2017.0,Casual,Lotus Herbals Seduction Lychee Sqaush Lip Gloss 40
26837,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Trousers
59576,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Steel Cufflinks
14498,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Casual Black Casual Shoes
48581,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet
5957,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Locomotive Men Grey Checked Shirt
39143,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Aneri Women Blue & Maroon Printed Salwar Suit
14481,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Flying Machine Men Beige Casual Shoes
27456,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Casual,Jockey Women White Full-Coverage Bra 1616
28611,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Fly Black Shorts
25019,Women,Footwear,Shoes,Casual Shoes,Tan,Fall,2011.0,Casual,United Colors of Benetton Women Tan Casual Shoes
13605,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men Sleeveless Crew White Innerwear T-shirt
38213,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Polaroid Men Sunglasses
15024,Men,Accessories,Headwear,Caps,Blue,Fall,2011.0,Sports,ADIDAS Men Solid Blue Caps
42610,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Jewellery Set
28114,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Comfort Plus Grey Trunks 8015
29026,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Sports,ADIDAS Men Villa Maroon T-shirt
34113,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Printed Pink Dress
3680,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Inkfruit Men's The Beetles White T-shirt
23670,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Spykar Men Green Printed T-shirts
36792,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Attivo Watch
6823,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Timberland Men Black Floater
27041,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2012.0,Casual,Yelloe Unisex Black Duffle Bag
5843,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Puma Men's Alonso Lifestyle Polo Black T-shirt
2719,Boys,Apparel,Bottomwear,Trousers,Blue,Summer,2011.0,Casual,Disney Kids Boy's Tiger Print Denim Pants
29250,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Puntero VII Trx HG White Sports Shoes
35300,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings
40583,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Aurelia Women Pink Printed Kurta
12286,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Trousers
12437,Unisex,Accessories,Headwear,Caps,Green,Fall,2011.0,Casual,Timberland Unisex Casual Green Caps
33335,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Semi Formal Shoes
23989,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Peter England Men Green Check Shirt
11487,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,Puma Men Flux-M Black Red Black Watches
19608,Women,Apparel,Topwear,Tops,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive Top
17500,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Polo T-Shirt
23552,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017.0,Casual,Police Wings Women Perfume
13458,Women,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Shirts
43770,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Rust Earrings
18741,Women,Apparel,Topwear,Tops,Tan,Fall,2011.0,Casual,Arrow Woman Boho Tan Top
25075,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Winter,2015.0,Formal,Lino Perros Men Formal Maroon Accessory Gift Set
33206,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Sepia Women Printed Green T-shirt
27774,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Bulchee Men Brown Wallet
35652,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,U.S. Polo Assn. Men Black Formal Shoes
40790,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Shoes
37848,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Hidekraft Men Black Wallet
24272,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Quiksilver Men Grey Striped T-shirt
58439,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,AND by Anita Dongre Women Black Dress
6308,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk White footwear Flats
38319,Women,Accessories,Bags,Backpacks,Pink,Summer,2012.0,Casual,Puma Pink Backpack
7194,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women's BFF Printed White Top
25972,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Femella Women Brown Dress
53148,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Ethnic,Catwalk Women Grey Wedges
26728,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Tech Green T-shirt
1989,Women,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Womens Black Tank Fitted T-shirt
16409,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Levis Men Striped Grey Shirt
46967,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Bulchee Women Black Handbag
19613,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Top
20540,Women,Accessories,Belts,Belts,White,Winter,2015.0,Casual,Baggit Women Chotu Taj White Belt
38358,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Peter England Men Brown Wallet
7898,Men,Apparel,Bottomwear,Shorts,Red,Fall,2011.0,Casual,Proline Men Red Shorts
31894,Women,Accessories,Stoles,Stoles,Black,Summer,2012.0,Ethnic,Fabindia Women Black Noil Silk & Wool Stole
56192,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Time Plus Ivory Compact 004
52308,Women,Accessories,Jewellery,Necklace and Chains,Multi,Winter,2016.0,Casual,ToniQ Women Multi Coloured Necklace
56107,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,Casual,Colorbar Star Metal Assertive Lip Gloss 002
32215,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Fabindia Women Printed Brown Kurta
35801,Women,Footwear,Shoes,Heels,Beige,Summer,2012.0,Casual,Enroute Women Beige Flats
18286,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,Aneri Women Bhumi Multi Kurta
21329,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Louis Philippe Men Casual Silver Sunglasses
7129,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Urban Yoga Men's Melange T-shirt
4010,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Sports,Spalding 150 SZ Brown Basketball
11064,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirts
47335,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Handbag
36752,Girls,Apparel,Apparel Set,Clothing Set,Yellow,Summer,2012.0,Casual,Little Miss Girls Blazing Yellow Clothing Set
14379,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Heels
38966,Unisex,Accessories,Headwear,Caps,Beige,Summer,2015.0,Casual,Wildcraft Unisex Beige Safari Cap
17653,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Converse Unisex Casual Blue Slipper
15234,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,ADIDAS Originals Men Ciero Low St Blue Casual Shoes
21945,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Leather Handbag
55297,Women,Personal Care,Makeup,Eyeshadow,Multi,Spring,2017.0,Casual,Lakme Absolute Eye Chromatic Night Flash Baked Eye Shadow
1848,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men Wolf
59457,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Silver Ring
27622,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Grey Trousers
42560,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Mother Earth Women Pink Kurta
54804,Women,Accessories,Bags,Handbags,Blue,Summer,2010.0,Casual,Ivory Tag Checkered Out Blue Handbag
29642,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Black Shirt
20772,Women,Footwear,Shoes,Flats,Black,Summer,2011.0,Casual,Carlton London Women Classy Black Sandals
13264,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011.0,Casual,Palm Tree Kids Girls Solid Pink Skirts
12765,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Women Washed Black Jeans
48772,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant
41610,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Checked Shirt
26671,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Street Step Mid Black Shoes
45692,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,TOUS Women Leau Eau De Parfum 90 ml
20771,Women,Footwear,Shoes,Flats,Silver,Fall,2011.0,Casual,Carlton London Women Funky Silver Sandals
27460,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Jockey Black Seamless Bra 1718
13317,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed Grey Sweatshirts
55012,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,,Lakme 3 in 1 Aqua Shine Plum Lip Color
40381,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Top
48965,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring
17714,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Reid & Taylor Men Check Red Shirt
15951,Men,Accessories,Ties,Ties,Purple,Fall,2011.0,Formal,Turtle Men Stripes Purple Ties
3225,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Puma Men's Trim Mesh Black Grey Shoe
26530,Men,Footwear,Shoes,Casual Shoes,Purple,Spring,2013.0,Casual,Gas Men Aishley Greyish Purple Casual Shoes
33448,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Karma Babylon Purple Wallet
46600,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Toned Flats
15842,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Visudh Blue Printed Ethnic Kurta
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Navy Blue T-shirt
20003,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White TShirt
39475,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Diva Women White Printed Kurti
58181,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Rocky S Women Red Handbag
13016,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Inc 5 Women Casual Brown Wedges
19459,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Quiksilver Men Basic Grey T-shirt
7625,Men,Accessories,Belts,Belts,Brown,Summer,2011.0,Casual,Wrangler Men Dark Brown Leather Belt
15401,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Fila Men Tubes White Casual Shoes
29118,Unisex,Accessories,Socks,Socks,White,Summer,2012.0,Casual,Puma Kids Singlet Quarter White Socks
53008,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
18932,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Levi's Men Graphic Print Black Tshirt
58212,Women,Apparel,Bottomwear,Patiala,White,Fall,2012.0,Ethnic,Shree Women White Printed Patiala
10059,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Black Polo Tshirts
44134,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017.0,Casual,DKNY Men 50 ml Perfume
5827,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,ADIDAS Men's Prt Grey T-shirt
40395,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White & Grey Striped Top
54643,Men,Accessories,Watches,Watches,Green,Winter,2016.0,Casual,Fastrack Men Green Dial Watch
24686,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lee Cooper Men Classic Black Sandals
15990,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Solid Men Black Shirt
43155,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch
21709,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Quartz Black Dial Watch JR1338
38766,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Shorts
15714,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Free Run+ 2 Black Sports Shoes
7492,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Nike Women Squad Black Capri
8415,Girls,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Girl's Hippie Chic White Teen Kidswear
12483,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Clarks Men Leather Brown Formal Shoes
